urgent_surgeries,location,region,conventional_surgeries,health_centre,period,scheduled_surgeries,ambulatory_surgeries,year,month
637.0,"[40.117897, -8.8586755]",Central,1913.0,"Hospital Distrital da Figueira da Foz, EPE",2016-10,5145,3232,2016,10
1945.0,"[39.4054629, -9.1258493]",Lisbon and Tagus Valley,1533.0,"Centro Hospitalar do Oeste, EPE",2016-10,3984,2451,2016,10
4311.0,"[41.1472498, -8.6172617]",Northern,9600.0,"Centro Hospitalar Universitário do Porto, EPE",2016-10,24861,15261,2016,10
756.0,"[38.0162314, -8.6956768]",Alentejo,1161.0,"Unidade Local de Saúde do Litoral Alentejano, EPE",2016-11,4297,3136,2016,11
3729.0,"[37.0238973, -7.9281554]",Algarve,3950.0,"Centro Hospitalar Universitário do Algarve,EPE",2016-11,9070,5120,2016,11
1940.0,"[40.6362453, -8.6543716]",Central,2996.0,"Centro Hospitalar do Baixo Vouga, EPE",2016-11,8576,5580,2016,11
2820.0,"[40.516364, -8.0827433]",Central,6083.0,"Centro Hospitalar Tondela-Viseu, EPE",2016-11,18248,12165,2016,11
875.0,"[40.5309916, -7.2734793]",Central,2230.0,"Unidade Local de Saúde da Guarda, EPE",2016-11,6769,4539,2016,11
911.0,"[39.8212263, -7.4981271]",Central,2330.0,"Unidade Local de Saúde de Castelo Branco, EPE",2016-11,5616,3286,2016,11
2268.0,"[38.821455, -9.176296]",Lisbon and Tagus Valley,3399.0,"Hospital de Loures, PPP",2016-11,11149,7750,2016,11
1656.0,"[41.1794456, -8.6745115]",Northern,4304.0,"Unidade Local de Saúde de Matosinhos, EPE",2016-11,13549,9245,2016,11
2702.0,"[39.7414812, -8.7982706]",Central,4677.0,"Centro Hospitalar de Leiria, EPE",2016-12,12321,7644,2016,12
2091.0,"[40.6362453, -8.6543716]",Central,3267.0,"Centro Hospitalar do Baixo Vouga, EPE",2016-12,9271,6004,2016,12
3036.0,"[40.516364, -8.0827433]",Central,6498.0,"Centro Hospitalar Tondela-Viseu, EPE",2016-12,19609,13111,2016,12
783.0,"[40.117897, -8.8586755]",Central,2262.0,"Hospital Distrital da Figueira da Foz, EPE",2016-12,6315,4053,2016,12
282.0,"[38.7396768, -9.1634516]",Lisbon and Tagus Valley,4580.0,"Instituto Português Oncologia de Lisboa, EPE",2016-12,7196,2616,2016,12
2884.0,"[41.56785, -8.398982]",Northern,9044.0,"Hospital de Braga, PPP",2016-12,24757,15713,2016,12
1648.0,"[41.8056532, -6.7888197]",Northern,1828.0,"Unidade Local de Saúde do Nordeste, EPE",2016-12,4898,3070,2016,12
168.0,"[37.0238973, -7.9281554]",Algarve,244.0,"Centro Hospitalar Universitário do Algarve,EPE",2017-01,559,315,2017,1
258.0,"[39.7414812, -8.7982706]",Central,347.0,"Centro Hospitalar de Leiria, EPE",2017-01,1082,735,2017,1
71.0,"[39.8212263, -7.4981271]",Central,202.0,"Unidade Local de Saúde de Castelo Branco, EPE",2017-01,501,299,2017,1
539.0,"[38.7166948, -9.1371248]",Lisbon and Tagus Valley,1189.0,"Centro Hospitalar Universitário Lisboa Central, EPE",2017-01,2905,1716,2017,1
484.0,"[38.7500861, -9.1616116]",Lisbon and Tagus Valley,1377.0,"Centro Hospitalar Universitário de Lisboa Norte, EPE",2017-01,3100,1723,2017,1
231.0,"[38.729006, -9.418267]",Lisbon and Tagus Valley,149.0,"Hospital de Cascais, PPP",2017-01,719,570,2017,1
160.0,"[38.7422257, -9.2264834]",Lisbon and Tagus Valley,593.0,"Hospital Professor Doutor Fernando Fonseca, EPE",2017-01,1468,875,2017,1
131.0,"[41.3423984, -8.4802503]",Northern,183.0,"Centro Hospitalar do Médio Ave, EPE",2017-01,584,401,2017,1
151.0,"[41.1794456, -8.6745115]",Northern,346.0,"Unidade Local de Saúde de Matosinhos, EPE",2017-01,1280,934,2017,1
189.0,"[41.7056054, -8.8252713]",Northern,362.0,"Unidade Local de Saúde do Alto Minho, EPE",2017-01,1171,809,2017,1
140.0,"[39.3003425, -7.4263845]",Alentejo,340.0,"Unidade Local de Saúde do Norte Alentejano, EPE",2017-02,956,616,2017,2
131.0,"[40.117897, -8.8586755]",Central,278.0,"Hospital Distrital da Figueira da Foz, EPE",2017-02,1127,849,2017,2
143.0,"[38.6554005, -9.0592392]",Lisbon and Tagus Valley,437.0,"Centro Hospitalar Barreiro/Montijo, EPE",2017-02,1062,625,2017,2
241.0,"[38.5283754, -8.8818638]",Lisbon and Tagus Valley,580.0,"Centro Hospitalar de Setúbal, EPE",2017-02,1923,1343,2017,2
401.0,"[38.729006, -9.418267]",Lisbon and Tagus Valley,292.0,"Hospital de Cascais, PPP",2017-02,1333,1041,2017,2
465.0,"[41.56785, -8.398982]",Northern,1301.0,"Hospital de Braga, PPP",2017-02,4114,2813,2017,2
297.0,"[38.014123, -7.8721227]",Alentejo,405.0,"Unidade Local de Saúde do Baixo Alentejo, EPE",2017-03,1285,880,2017,3
826.0,"[37.0238973, -7.9281554]",Algarve,1374.0,"Centro Hospitalar Universitário do Algarve,EPE",2017-03,2971,1597,2017,3
757.0,"[41.2494561, -8.264901]",Northern,1738.0,"Centro Hospitalar Tâmega e Sousa, EPE",2017-03,5951,4213,2017,3
715.0,"[41.56785, -8.398982]",Northern,2132.0,"Hospital de Braga, PPP",2017-03,6431,4299,2017,3
19.0,"[41.5324234, -8.6171561]",Northern,396.0,"Hospital Santa Maria Maior, EPE",2017-03,1225,829,2017,3
542.0,"[41.7056054, -8.8252713]",Northern,1179.0,"Unidade Local de Saúde do Alto Minho, EPE",2017-03,3826,2647,2017,3
297.0,"[39.3003425, -7.4263845]",Alentejo,721.0,"Unidade Local de Saúde do Norte Alentejano, EPE",2017-04,1963,1242,2017,4
2097.0,"[40.2191523, -8.4098211]",Central,5543.0,"Centro Hospitalar e Universitário de Coimbra, EPE",2017-04,13202,7659,2017,4
291.0,"[40.117897, -8.8586755]",Central,646.0,"Hospital Distrital da Figueira da Foz, EPE",2017-04,2518,1872,2017,4
256.0,"[38.6554005, -9.0592392]",Lisbon and Tagus Valley,1022.0,"Centro Hospitalar Barreiro/Montijo, EPE",2017-04,2310,1288,2017,4
450.0,"[38.977235, -8.984506]",Lisbon and Tagus Valley,1004.0,"Hospital de Vila Franca de Xira, PPP",2017-04,3569,2565,2017,4
168.0,"[38.7396768, -9.1634516]",Lisbon and Tagus Valley,1519.0,"Instituto Português Oncologia de Lisboa, EPE",2017-04,2285,766,2017,4
1012.0,"[41.2494561, -8.264901]",Northern,2236.0,"Centro Hospitalar Tâmega e Sousa, EPE",2017-04,7744,5508,2017,4
933.0,"[41.1094138, -8.5972617]",Northern,3024.0,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",2017-04,8124,5100,2017,4
486.0,"[38.014123, -7.8721227]",Alentejo,663.0,"Unidade Local de Saúde do Baixo Alentejo, EPE",2017-05,2011,1348,2017,5
1179.0,"[38.708454, -9.216985]",Lisbon and Tagus Valley,3162.0,"Centro Hospitalar de Lisboa Ocidental, EPE",2017-05,7324,4162,2017,5
567.0,"[39.2410946, -8.6937515]",Lisbon and Tagus Valley,780.0,"Hospital Distrital de Santarém, EPE",2017-05,2593,1813,2017,5
569.0,"[38.014123, -7.8721227]",Alentejo,808.0,"Unidade Local de Saúde do Baixo Alentejo, EPE",2017-06,2364,1556,2017,6
487.0,"[39.8212263, -7.4981271]",Central,1177.0,"Unidade Local de Saúde de Castelo Branco, EPE",2017-06,3007,1830,2017,6
2984.0,"[38.7500861, -9.1616116]",Lisbon and Tagus Valley,7478.0,"Centro Hospitalar Universitário de Lisboa Norte, EPE",2017-06,18078,10600,2017,6
664.0,"[38.977235, -8.984506]",Lisbon and Tagus Valley,1445.0,"Hospital de Vila Franca de Xira, PPP",2017-06,5310,3865,2017,6
273.0,"[38.7396768, -9.1634516]",Lisbon and Tagus Valley,2237.0,"Instituto Português Oncologia de Lisboa, EPE",2017-06,3305,1068,2017,6
2938.0,"[41.1831056, -8.6010558]",Northern,8702.0,"Centro Hospitalar Universitário de São João, EPE",2017-06,20543,11841,2017,6
1487.0,"[41.2494561, -8.264901]",Northern,3339.0,"Centro Hospitalar Tâmega e Sousa, EPE",2017-06,11499,8160,2017,6
267.0,"[41.1785642, -8.6062881]",Northern,2947.0,"Instituto Português Oncologia do Porto, EPE",2017-06,6515,3568,2017,6
758.0,"[41.8056532, -6.7888197]",Northern,958.0,"Unidade Local de Saúde do Nordeste, EPE",2017-06,2313,1355,2017,6
510.0,"[38.6554005, -9.0592392]",Lisbon and Tagus Valley,1623.0,"Centro Hospitalar Barreiro/Montijo, EPE",2017-07,3844,2221,2017,7
3511.0,"[38.7500861, -9.1616116]",Lisbon and Tagus Valley,8501.0,"Centro Hospitalar Universitário de Lisboa Norte, EPE",2017-07,20717,12216,2017,7
1449.0,"[38.729006, -9.418267]",Lisbon and Tagus Valley,1081.0,"Hospital de Cascais, PPP",2017-07,4467,3386,2017,7
764.0,"[38.977235, -8.984506]",Lisbon and Tagus Valley,1661.0,"Hospital de Vila Franca de Xira, PPP",2017-07,6182,4521,2017,7
753.0,"[39.2410946, -8.6937515]",Lisbon and Tagus Valley,1110.0,"Hospital Distrital de Santarém, EPE",2017-07,3741,2631,2017,7
3005.0,"[41.1472498, -8.6172617]",Northern,6843.0,"Centro Hospitalar Universitário do Porto, EPE",2017-07,18602,11759,2017,7
57.0,"[41.5324234, -8.6171561]",Northern,862.0,"Hospital Santa Maria Maior, EPE",2017-07,2792,1930,2017,7
318.0,"[41.1785642, -8.6062881]",Northern,3405.0,"Instituto Português Oncologia do Porto, EPE",2017-07,7576,4171,2017,7
1039.0,"[41.1794456, -8.6745115]",Northern,2619.0,"Unidade Local de Saúde de Matosinhos, EPE",2017-07,8792,6173,2017,7
4531.0,"[38.7166948, -9.1371248]",Lisbon and Tagus Valley,8968.0,"Centro Hospitalar Universitário Lisboa Central, EPE",2017-08,21574,12606,2017,8
1040.0,"[41.3423984, -8.4802503]",Northern,1222.0,"Centro Hospitalar do Médio Ave, EPE",2017-08,4332,3110,2017,8
1702.0,"[40.9293884, -8.5458794]",Northern,4330.0,"Centro Hospitalar Entre Douro e Vouga, EPE",2017-08,10957,6627,2017,8
2027.0,"[41.2494561, -8.264901]",Northern,4422.0,"Centro Hospitalar Tâmega e Sousa, EPE",2017-08,15047,10625,2017,8
2008.0,"[41.56785, -8.398982]",Northern,5618.0,"Hospital de Braga, PPP",2017-08,16830,11212,2017,8
840.0,"[38.014123, -7.8721227]",Alentejo,1207.0,"Unidade Local de Saúde do Baixo Alentejo, EPE",2017-09,3249,2042,2017,9
1570.0,"[38.7422257, -9.2264834]",Lisbon and Tagus Valley,4970.0,"Hospital Professor Doutor Fernando Fonseca, EPE",2017-09,12490,7520,2017,9
1982.0,"[38.6658713, -9.1822554]",Lisbon and Tagus Valley,3330.0,"Hospital Garcia de Orta, EPE",2017-09,10011,6681,2017,9
3905.0,"[41.1472498, -8.6172617]",Northern,8040.0,"Centro Hospitalar Universitário do Porto, EPE",2017-09,22223,14183,2017,9
833.0,"[41.3828711, -8.7589945]",Northern,2135.0,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",2017-09,4130,1995,2017,9
1172.0,"[38.5684861, -7.9032848]",Alentejo,3614.0,"Hospital Espírito Santo de Évora, EPE",2017-10,9988,6374,2017,10
5013.0,"[38.7500861, -9.1616116]",Lisbon and Tagus Valley,11379.0,"Centro Hospitalar Universitário de Lisboa Norte, EPE",2017-10,27605,16226,2017,10
2086.0,"[38.729006, -9.418267]",Lisbon and Tagus Valley,1529.0,"Hospital de Cascais, PPP",2017-10,6275,4746,2017,10
575.0,"[38.7396768, -9.1634516]",Lisbon and Tagus Valley,3586.0,"Instituto Português Oncologia de Lisboa, EPE",2017-10,5233,1647,2017,10
3523.0,"[37.0238973, -7.9281554]",Algarve,4509.0,"Centro Hospitalar Universitário do Algarve,EPE",2017-11,9826,5317,2017,11
1831.0,"[40.6362453, -8.6543716]",Central,2830.0,"Centro Hospitalar do Baixo Vouga, EPE",2017-11,8351,5521,2017,11
887.0,"[39.8212263, -7.4981271]",Central,2014.0,"Unidade Local de Saúde de Castelo Branco, EPE",2017-11,5140,3126,2017,11
1808.0,"[39.4054629, -9.1258493]",Lisbon and Tagus Valley,1896.0,"Centro Hospitalar do Oeste, EPE",2017-11,4834,2938,2017,11
1359.0,"[39.2410946, -8.6937515]",Lisbon and Tagus Valley,1751.0,"Hospital Distrital de Santarém, EPE",2017-11,5941,4190,2017,11
2487.0,"[38.6658713, -9.1822554]",Lisbon and Tagus Valley,4188.0,"Hospital Garcia de Orta, EPE",2017-11,12297,8109,2017,11
2275.0,"[40.9293884, -8.5458794]",Northern,5893.0,"Centro Hospitalar Entre Douro e Vouga, EPE",2017-11,15416,9523,2017,11
2061.0,"[41.3031784, -7.7515252]",Northern,3358.0,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",2017-11,12692,9334,2017,11
1449.0,"[38.5684861, -7.9032848]",Alentejo,4194.0,"Hospital Espírito Santo de Évora, EPE",2017-12,11610,7416,2017,12
1122.0,"[38.014123, -7.8721227]",Alentejo,1556.0,"Unidade Local de Saúde do Baixo Alentejo, EPE",2017-12,4009,2453,2017,12
933.0,"[40.2804158, -7.4922407]",Central,2567.0,"Centro Hospitalar Universitário Cova da Beira, EPE",2017-12,6549,3982,2017,12
941.0,"[40.5309916, -7.2734793]",Central,2312.0,"Unidade Local de Saúde da Guarda, EPE",2017-12,6563,4251,2017,12
1619.0,"[38.5283754, -8.8818638]",Lisbon and Tagus Valley,3217.0,"Centro Hospitalar de Setúbal, EPE",2017-12,11033,7816,2017,12
1766.0,"[38.977235, -8.984506]",Lisbon and Tagus Valley,2777.0,"Hospital de Vila Franca de Xira, PPP",2017-12,10021,7244,2017,12
5883.0,"[41.1831056, -8.6010558]",Northern,16339.0,"Centro Hospitalar Universitário de São João, EPE",2017-12,38702,22363,2017,12
2997.0,"[41.2494561, -8.264901]",Northern,6703.0,"Centro Hospitalar Tâmega e Sousa, EPE",2017-12,22309,15606,2017,12
2070.0,"[41.4387173, -8.3086907]",Northern,4636.0,"Hospital da Senhora da Oliveira, Guimarães, EPE",2017-12,11543,6907,2017,12
1806.0,"[41.1794456, -8.6745115]",Northern,4331.0,"Unidade Local de Saúde de Matosinhos, EPE",2017-12,14586,10255,2017,12
63.0,"[39.3003425, -7.4263845]",Alentejo,200.0,"Unidade Local de Saúde do Norte Alentejano, EPE",2018-01,557,357,2018,1
215.0,"[39.7414812, -8.7982706]",Central,341.0,"Centro Hospitalar de Leiria, EPE",2018-01,1278,937,2018,1
178.0,"[40.6362453, -8.6543716]",Central,367.0,"Centro Hospitalar do Baixo Vouga, EPE",2018-01,1121,754,2018,1
88.0,"[39.4054629, -9.1258493]",Lisbon and Tagus Valley,128.0,"Centro Hospitalar do Oeste, EPE",2018-01,414,286,2018,1
183.0,"[38.729006, -9.418267]",Lisbon and Tagus Valley,183.0,"Hospital de Cascais, PPP",2018-01,742,559,2018,1
100.0,"[39.2410946, -8.6937515]",Lisbon and Tagus Valley,211.0,"Hospital Distrital de Santarém, EPE",2018-01,624,413,2018,1
197.0,"[38.7422257, -9.2264834]",Lisbon and Tagus Valley,534.0,"Hospital Professor Doutor Fernando Fonseca, EPE",2018-01,1630,1096,2018,1
432.0,"[41.1472498, -8.6172617]",Northern,1062.0,"Centro Hospitalar Universitário do Porto, EPE",2018-01,3077,2015,2018,1
210.0,"[40.9293884, -8.5458794]",Northern,448.0,"Centro Hospitalar Entre Douro e Vouga, EPE",2018-01,1398,950,2018,1
164.0,"[41.3031784, -7.7515252]",Northern,353.0,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",2018-01,1114,761,2018,1
174.0,"[41.4387173, -8.3086907]",Northern,489.0,"Hospital da Senhora da Oliveira, Guimarães, EPE",2018-01,1157,668,2018,1
211.0,"[38.5684861, -7.9032848]",Alentejo,770.0,"Hospital Espírito Santo de Évora, EPE",2018-02,2062,1292,2018,2
1069.0,"[40.2191523, -8.4098211]",Central,2800.0,"Centro Hospitalar e Universitário de Coimbra, EPE",2018-02,6679,3879,2018,2
110.0,"[38.6554005, -9.0592392]",Lisbon and Tagus Valley,413.0,"Centro Hospitalar Barreiro/Montijo, EPE",2018-02,1010,597,2018,2
1080.0,"[38.7166948, -9.1371248]",Lisbon and Tagus Valley,2404.0,"Centro Hospitalar Universitário Lisboa Central, EPE",2018-02,5579,3175,2018,2
205.0,"[39.4054629, -9.1258493]",Lisbon and Tagus Valley,289.0,"Centro Hospitalar do Oeste, EPE",2018-02,819,530,2018,2
1486.0,"[38.977235, -8.984506]",Lisbon and Tagus Valley,457.0,"Hospital de Vila Franca de Xira, PPP",2018-02,1710,1253,2018,2
350.0,"[41.4387173, -8.3086907]",Northern,905.0,"Hospital da Senhora da Oliveira, Guimarães, EPE",2018-02,2108,1203,2018,2
406.0,"[41.7056054, -8.8252713]",Northern,779.0,"Unidade Local de Saúde do Alto Minho, EPE",2018-02,2083,1304,2018,2
382.0,"[38.5684861, -7.9032848]",Alentejo,1158.0,"Hospital Espírito Santo de Évora, EPE",2018-03,3122,1964,2018,3
222.0,"[39.3003425, -7.4263845]",Alentejo,489.0,"Unidade Local de Saúde do Norte Alentejano, EPE",2018-03,1483,994,2018,3
1620.0,"[40.2191523, -8.4098211]",Central,3983.0,"Centro Hospitalar e Universitário de Coimbra, EPE",2018-03,9788,5805,2018,3
524.0,"[38.729006, -9.418267]",Lisbon and Tagus Valley,486.0,"Hospital de Cascais, PPP",2018-03,1999,1513,2018,3
652.0,"[38.6658713, -9.1822554]",Lisbon and Tagus Valley,1295.0,"Hospital Garcia de Orta, EPE",2018-03,3649,2354,2018,3
362.0,"[41.8056532, -6.7888197]",Northern,442.0,"Unidade Local de Saúde do Nordeste, EPE",2018-03,1211,769,2018,3
501.0,"[38.5684861, -7.9032848]",Alentejo,1560.0,"Hospital Espírito Santo de Évora, EPE",2018-04,4130,2570,2018,4
1152.0,"[37.0238973, -7.9281554]",Algarve,1458.0,"Centro Hospitalar Universitário do Algarve,EPE",2018-04,3421,1963,2018,4
683.0,"[40.6362453, -8.6543716]",Central,1316.0,"Centro Hospitalar do Baixo Vouga, EPE",2018-04,4265,2949,2018,4
987.0,"[40.516364, -8.0827433]",Central,1764.0,"Centro Hospitalar Tondela-Viseu, EPE",2018-04,5773,4009,2018,4
248.0,"[40.5309916, -7.2734793]",Central,724.0,"Unidade Local de Saúde da Guarda, EPE",2018-04,2197,1473,2018,4
252.0,"[38.6554005, -9.0592392]",Lisbon and Tagus Valley,871.0,"Centro Hospitalar Barreiro/Montijo, EPE",2018-04,2083,1212,2018,4
453.0,"[39.2410946, -8.6937515]",Lisbon and Tagus Valley,700.0,"Hospital Distrital de Santarém, EPE",2018-04,2170,1470,2018,4
463.0,"[41.3423984, -8.4802503]",Northern,667.0,"Centro Hospitalar do Médio Ave, EPE",2018-04,2507,1840,2018,4
675.0,"[38.5684861, -7.9032848]",Alentejo,1872.0,"Hospital Espírito Santo de Évora, EPE",2018-05,5153,3281,2018,5
326.0,"[40.5309916, -7.2734793]",Central,919.0,"Unidade Local de Saúde da Guarda, EPE",2018-05,2766,1847,2018,5
2853.0,"[38.7166948, -9.1371248]",Lisbon and Tagus Valley,5684.0,"Centro Hospitalar Universitário Lisboa Central, EPE",2018-05,13841,8157,2018,5
664.0,"[38.5283754, -8.8818638]",Lisbon and Tagus Valley,1208.0,"Centro Hospitalar de Setúbal, EPE",2018-05,4707,3499,2018,5
2550.0,"[38.7500861, -9.1616116]",Lisbon and Tagus Valley,5625.0,"Centro Hospitalar Universitário de Lisboa Norte, EPE",2018-05,14671,9046,2018,5
728.0,"[38.977235, -8.984506]",Lisbon and Tagus Valley,1089.0,"Hospital de Vila Franca de Xira, PPP",2018-05,4163,3074,2018,5
939.0,"[38.7422257, -9.2264834]",Lisbon and Tagus Valley,2551.0,"Hospital Professor Doutor Fernando Fonseca, EPE",2018-05,7599,5048,2018,5
881.0,"[41.4387173, -8.3086907]",Northern,2144.0,"Hospital da Senhora da Oliveira, Guimarães, EPE",2018-05,4875,2731,2018,5
54.0,"[41.5324234, -8.6171561]",Northern,579.0,"Hospital Santa Maria Maior, EPE",2018-05,2310,1731,2018,5
1029.0,"[40.6362453, -8.6543716]",Central,1871.0,"Centro Hospitalar do Baixo Vouga, EPE",2018-06,6250,4379,2018,6
3402.0,"[40.2191523, -8.4098211]",Central,7554.0,"Centro Hospitalar e Universitário de Coimbra, EPE",2018-06,18860,11306,2018,6
1138.0,"[38.821455, -9.176296]",Lisbon and Tagus Valley,1811.0,"Hospital de Loures, PPP",2018-06,6682,4871,2018,6
375.0,"[38.7396768, -9.1634516]",Lisbon and Tagus Valley,2238.0,"Instituto Português Oncologia de Lisboa, EPE",2018-06,2996,758,2018,6
2701.0,"[41.1831056, -8.6010558]",Northern,8652.0,"Centro Hospitalar Universitário de São João, EPE",2018-06,21370,12718,2018,6
595.0,"[41.3828711, -8.7589945]",Northern,1273.0,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",2018-06,3020,1747,2018,6
1467.0,"[41.2494561, -8.264901]",Northern,3250.0,"Centro Hospitalar Tâmega e Sousa, EPE",2018-06,12279,9029,2018,6
264.0,"[41.1785642, -8.6062881]",Northern,2994.0,"Instituto Português Oncologia do Porto, EPE",2018-06,6268,3274,2018,6
798.0,"[41.1794456, -8.6745115]",Northern,1931.0,"Unidade Local de Saúde de Matosinhos, EPE",2018-06,6886,4955,2018,6
715.0,"[41.8056532, -6.7888197]",Northern,930.0,"Unidade Local de Saúde do Nordeste, EPE",2018-06,2549,1619,2018,6
952.0,"[38.5684861, -7.9032848]",Alentejo,2505.0,"Hospital Espírito Santo de Évora, EPE",2018-07,7431,4926,2018,7
1535.0,"[39.7414812, -8.7982706]",Central,1870.0,"Centro Hospitalar de Leiria, EPE",2018-07,7809,5939,2018,7
488.0,"[40.117897, -8.8586755]",Central,956.0,"Hospital Distrital da Figueira da Foz, EPE",2018-07,3970,3014,2018,7
750.0,"[38.6554005, -9.0592392]",Lisbon and Tagus Valley,1544.0,"Centro Hospitalar Barreiro/Montijo, EPE",2018-07,3722,2178,2018,7
929.0,"[39.478072, -8.5404429]",Lisbon and Tagus Valley,1500.0,"Centro Hospitalar Médio Tejo, EPE",2018-07,5153,3653,2018,7
1213.0,"[38.729006, -9.418267]",Lisbon and Tagus Valley,1198.0,"Hospital de Cascais, PPP",2018-07,4994,3796,2018,7
457.0,"[38.7396768, -9.1634516]",Lisbon and Tagus Valley,2639.0,"Instituto Português Oncologia de Lisboa, EPE",2018-07,3533,894,2018,7
1357.0,"[40.9293884, -8.5458794]",Northern,3248.0,"Centro Hospitalar Entre Douro e Vouga, EPE",2018-07,9939,6691,2018,7
1346.0,"[41.3031784, -7.7515252]",Northern,1968.0,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",2018-07,6557,4589,2018,7
1261.0,"[41.4387173, -8.3086907]",Northern,3021.0,"Hospital da Senhora da Oliveira, Guimarães, EPE",2018-07,6867,3846,2018,7
75.0,"[41.5324234, -8.6171561]",Northern,834.0,"Hospital Santa Maria Maior, EPE",2018-07,3352,2518,2018,7
1331.0,"[41.7056054, -8.8252713]",Northern,2629.0,"Unidade Local de Saúde do Alto Minho, EPE",2018-07,7480,4851,2018,7
571.0,"[39.8212263, -7.4981271]",Central,1570.0,"Unidade Local de Saúde de Castelo Branco, EPE",2018-08,3677,2107,2018,8
4161.0,"[38.7500861, -9.1616116]",Lisbon and Tagus Valley,8337.0,"Centro Hospitalar Universitário de Lisboa Norte, EPE",2018-08,21728,13391,2018,8
1077.0,"[39.478072, -8.5404429]",Lisbon and Tagus Valley,1663.0,"Centro Hospitalar Médio Tejo, EPE",2018-08,5692,4029,2018,8
1157.0,"[38.977235, -8.984506]",Lisbon and Tagus Valley,1846.0,"Hospital de Vila Franca de Xira, PPP",2018-08,6907,5061,2018,8
940.0,"[41.3423984, -8.4802503]",Northern,1220.0,"Centro Hospitalar do Médio Ave, EPE",2018-08,4350,3130,2018,8
3563.0,"[41.1472498, -8.6172617]",Northern,7263.0,"Centro Hospitalar Universitário do Porto, EPE",2018-08,20706,13443,2018,8
773.0,"[41.3828711, -8.7589945]",Northern,1619.0,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",2018-08,3625,2006,2018,8
