period,health_centre,location,tot_patients_waiting,pct_patients_normal_waiting_time,patients_normal_waiting_time,region,year,month
2019-02,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","[41.3828711, -8.7589945]",928,98.5,914,Northern,2019,2
2019-03,"Centro Hospitalar Universitário do Algarve,EPE","[37.0238973, -7.9281554]",7167,74.8,5361,Algarve,2019,3
2019-03,"Hospital Distrital da Figueira da Foz, EPE","[40.117897, -8.8586755]",1897,90.7,1721,Central,2019,3
2019-03,"Centro Hospitalar do Oeste, EPE","[39.4054629, -9.1258493]",2935,69.6,2043,Lisbon and Tagus Valley,2019,3
2019-03,"Hospital Fernando Fonseca, EPE","[38.7422257, -9.2264834]",7176,62.3,4470,Lisbon and Tagus Valley,2019,3
2019-03,"Centro Hospitalar Tâmega e Sousa, EPE","[41.2494561, -8.264901]",4663,86.0,4012,Northern,2019,3
2019-03,"Instituto Português Oncologia do Porto, EPE","[41.1785642, -8.6062881]",1750,64.7,1132,Northern,2019,3
2019-03,"Unidade Local de Saúde do Nordeste, EPE","[41.8056532, -6.7888197]",1923,85.1,1636,Northern,2019,3
2019-04,"Unidade Local de Saúde do Baixo Alentejo, EPE","[38.014123, -7.8721227]",902,83.7,755,Alentejo,2019,4
2019-04,"Unidade Local de Saúde do Litoral Alentejano, EPE","[38.0162314, -8.6956768]",1917,72.1,1383,Alentejo,2019,4
2019-04,"Centro Hospitalar de Lisboa Ocidental, EPE","[38.708454, -9.216985]",6076,58.3,3542,Lisbon and Tagus Valley,2019,4
2019-04,"Hospital de Cascais, PPP","[38.729006, -9.418267]",2203,87.4,1925,Lisbon and Tagus Valley,2019,4
2019-04,"Hospital de Loures, PPP","[38.821455, -9.176296]",5911,74.0,4372,Lisbon and Tagus Valley,2019,4
2019-04,"Hospital de Vila Franca de Xira, PPP","[38.977235, -8.984506]",5388,69.3,3732,Lisbon and Tagus Valley,2019,4
2019-04,"Centro Hospitalar de São João, EPE","[41.1831056, -8.6010558]",15208,73.9,11236,Northern,2019,4
2019-04,"Unidade Local de Saúde do Alto Minho, EPE","[41.7056054, -8.8252713]",3915,89.1,3487,Northern,2019,4
2019-05,"Unidade Local de Saúde do Norte Alentejano, EPE","[39.3003425, -7.4263845]",1318,84.0,1107,Alentejo,2019,5
2019-05,"Unidade Local de Saúde da Guarda, EPE","[40.5309916, -7.2734793]",1976,72.1,1425,Central,2019,5
2019-05,"Centro Hospitalar de Lisboa Central, EPE","[38.7166948, -9.1371248]",15666,58.2,9118,Lisbon and Tagus Valley,2019,5
2019-05,"Centro Hospitalar Médio Tejo, EPE","[39.478072, -8.5404429]",3490,77.8,2714,Lisbon and Tagus Valley,2019,5
2019-05,"Centro Hospitalar do Porto, EPE","[41.1472498, -8.6172617]",8699,79.0,6868,Northern,2019,5
2019-06,"Hospital Espírito Santo de Évora, EPE","[38.5684861, -7.9032848]",3514,73.4,2578,Alentejo,2019,6
2019-06,"Unidade Local de Saúde do Norte Alentejano, EPE","[39.3003425, -7.4263845]",1465,83.3,1220,Alentejo,2019,6
2019-06,"Centro Hospitalar Cova da Beira, EPE","[40.2804158, -7.4922407]",1933,75.1,1452,Central,2019,6
2019-06,"Hospital Distrital da Figueira da Foz, EPE","[40.117897, -8.8586755]",1433,91.8,1315,Central,2019,6
2019-06,"Centro Hospitalar Barreiro/Montijo, EPE","[38.6554005, -9.0592392]",2398,80.4,1929,Lisbon and Tagus Valley,2019,6
2019-06,"Centro Hospitalar de Lisboa Central, EPE","[38.7166948, -9.1371248]",15747,58.2,9163,Lisbon and Tagus Valley,2019,6
2019-06,"Centro Hospitalar de Lisboa Ocidental, EPE","[38.708454, -9.216985]",5965,61.5,3669,Lisbon and Tagus Valley,2019,6
2019-06,"Centro Hospitalar de Setúbal, EPE","[38.5283754, -8.8818638]",6841,62.9,4305,Lisbon and Tagus Valley,2019,6
2019-06,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","[41.3828711, -8.7589945]",812,99.9,811,Northern,2019,6
2019-06,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","[41.3031784, -7.7515252]",4030,78.3,3155,Northern,2019,6
2019-07,"Hospital Espírito Santo de Évora, EPE","[38.5684861, -7.9032848]",3525,73.6,2596,Alentejo,2019,7
2019-07,"Centro Hospitalar de Lisboa Ocidental, EPE","[38.708454, -9.216985]",6265,58.9,3692,Lisbon and Tagus Valley,2019,7
2019-07,"Centro Hospitalar de Setúbal, EPE","[38.5283754, -8.8818638]",6836,61.1,4179,Lisbon and Tagus Valley,2019,7
2019-07,"Hospital de Cascais, PPP","[38.729006, -9.418267]",2674,86.7,2319,Lisbon and Tagus Valley,2019,7
2019-07,"Instituto Português Oncologia de Lisboa, EPE","[38.7396768, -9.1634516]",1872,58.0,1085,Lisbon and Tagus Valley,2019,7
2019-07,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","[41.3828711, -8.7589945]",935,100.0,935,Northern,2019,7
2019-08,"Unidade Local de Saúde do Litoral Alentejano, EPE","[38.0162314, -8.6956768]",2071,69.8,1445,Alentejo,2019,8
2019-08,"Hospital Distrital da Figueira da Foz, EPE","[40.117897, -8.8586755]",1573,92.9,1461,Central,2019,8
2019-08,"Unidade Local de Saúde da Guarda, EPE","[40.5309916, -7.2734793]",2065,73.3,1514,Central,2019,8
2019-08,"Centro Hospitalar de Setúbal, EPE","[38.5283754, -8.8818638]",6824,58.0,3960,Lisbon and Tagus Valley,2019,8
2019-08,"Hospital de Loures, PPP","[38.821455, -9.176296]",6543,70.5,4616,Lisbon and Tagus Valley,2019,8
2019-08,"Hospital de Vila Franca de Xira, PPP","[38.977235, -8.984506]",4978,65.6,3268,Lisbon and Tagus Valley,2019,8
2019-08,"Hospital Distrital de Santarém, EPE","[39.2410946, -8.6937515]",4157,59.9,2491,Lisbon and Tagus Valley,2019,8
2019-08,"Centro Hospitalar do Porto, EPE","[41.1472498, -8.6172617]",10370,76.3,7916,Northern,2019,8
2019-08,"Centro Hospitalar Tâmega e Sousa, EPE","[41.2494561, -8.264901]",4587,85.6,3928,Northern,2019,8
2019-08,"Hospital Santa Maria Maior, EPE","[41.5324234, -8.6171561]",1002,99.4,996,Northern,2019,8
2019-09,"Centro Hospitalar de Leiria, EPE","[39.7414812, -8.7982706]",8126,69.0,5611,Central,2019,9
2019-09,"Centro Hospitalar do Baixo Vouga, EPE","[40.6362453, -8.6543716]",4135,88.4,3654,Central,2019,9
2019-09,"Hospital Distrital da Figueira da Foz, EPE","[40.117897, -8.8586755]",1684,94.2,1587,Central,2019,9
2019-09,"Centro Hospitalar de Lisboa Central, EPE","[38.7166948, -9.1371248]",16438,53.3,8769,Lisbon and Tagus Valley,2019,9
2019-09,"Hospital Distrital de Santarém, EPE","[39.2410946, -8.6937515]",4155,57.5,2388,Lisbon and Tagus Valley,2019,9
2019-09,"Centro Hospitalar do Médio Ave, EPE","[41.3423984, -8.4802503]",2775,89.5,2484,Northern,2019,9
2019-09,"Centro Hospitalar do Porto, EPE","[41.1472498, -8.6172617]",11111,74.5,8281,Northern,2019,9
2019-10,"Unidade Local de Saúde do Norte Alentejano, EPE","[39.3003425, -7.4263845]",1785,75.2,1342,Alentejo,2019,10
2019-10,"Hospital de Loures, PPP","[38.821455, -9.176296]",6845,68.5,4692,Lisbon and Tagus Valley,2019,10
2019-10,"Hospital de Vila Franca de Xira, PPP","[38.977235, -8.984506]",5078,70.3,3572,Lisbon and Tagus Valley,2019,10
2019-10,"Centro Hospitalar Tâmega e Sousa, EPE","[41.2494561, -8.264901]",4705,86.5,4071,Northern,2019,10
2019-10,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","[41.1094138, -8.5972617]",7452,77.5,5775,Northern,2019,10
2019-10,"Unidade Local de Saúde de Matosinhos, EPE","[41.1794456, -8.6745115]",6004,81.5,4896,Northern,2019,10
2019-11,"Unidade Local de Saúde do Baixo Alentejo, EPE","[38.014123, -7.8721227]",1119,88.3,988,Alentejo,2019,11
2019-11,"Centro Hospitalar Cova da Beira, EPE","[40.2804158, -7.4922407]",1695,78.3,1327,Central,2019,11
2019-11,"Centro Hospitalar do Baixo Vouga, EPE","[40.6362453, -8.6543716]",3879,89.5,3471,Central,2019,11
2019-11,"Centro Hospitalar Tondela-Viseu, EPE","[40.516364, -8.0827433]",9867,44.1,4350,Central,2019,11
2019-11,"Centro Hospitalar Lisboa Norte, EPE","[38.7500861, -9.1616116]",10302,55.7,5739,Lisbon and Tagus Valley,2019,11
2019-11,"Hospital de Vila Franca de Xira, PPP","[38.977235, -8.984506]",5048,71.3,3598,Lisbon and Tagus Valley,2019,11
2019-11,"Centro Hospitalar Tâmega e Sousa, EPE","[41.2494561, -8.264901]",4742,87.3,4138,Northern,2019,11
2019-11,"Hospital de Braga, EPE","[41.56785, -8.398982]",17888,59.2,10583,Northern,2019,11
2019-12,"Centro Hospitalar Universitário do Algarve,EPE","[37.0238973, -7.9281554]",8653,68.0,5884,Algarve,2019,12
2019-12,"Centro Hospitalar Tondela-Viseu, EPE","[40.516364, -8.0827433]",10057,42.1,4232,Central,2019,12
2019-12,"Centro Hospitalar Lisboa Norte, EPE","[38.7500861, -9.1616116]",10173,56.4,5734,Lisbon and Tagus Valley,2019,12
2019-12,"Instituto Português Oncologia do Porto, EPE","[41.1785642, -8.6062881]",1613,70.5,1137,Northern,2019,12
2019-12,"Unidade Local de Saúde de Matosinhos, EPE","[41.1794456, -8.6745115]",5990,82.4,4934,Northern,2019,12
2019-12,"Unidade Local de Saúde do Alto Minho, EPE","[41.7056054, -8.8252713]",3865,90.0,3477,Northern,2019,12
2020-01,"Hospital Espírito Santo de Évora, EPE","[38.5684861, -7.9032848]",3383,77.0,2604,Alentejo,2020,1
2020-01,"Centro Hospitalar de Leiria, EPE","[39.7414812, -8.7982706]",8157,79.5,6484,Central,2020,1
2020-01,"Hospital Distrital da Figueira da Foz, EPE","[40.117897, -8.8586755]",2020,87.7,1772,Central,2020,1
2020-01,"Centro Hospitalar de Lisboa Ocidental, EPE","[38.708454, -9.216985]",5863,57.4,3366,Lisbon and Tagus Valley,2020,1
2020-01,"Hospital de Vila Franca de Xira, PPP","[38.977235, -8.984506]",4908,71.2,3494,Lisbon and Tagus Valley,2020,1
2020-01,"Hospital Distrital de Santarém, EPE","[39.2410946, -8.6937515]",4322,64.0,2767,Lisbon and Tagus Valley,2020,1
2020-01,"Hospital Fernando Fonseca, EPE","[38.7422257, -9.2264834]",6177,65.8,4065,Lisbon and Tagus Valley,2020,1
2020-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","[41.3828711, -8.7589945]",856,99.4,851,Northern,2020,1
2020-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","[41.3031784, -7.7515252]",4107,76.9,3159,Northern,2020,1
2020-01,"Hospital Santa Maria Maior, EPE","[41.5324234, -8.6171561]",1273,98.5,1254,Northern,2020,1
2020-02,"Unidade Local de Saúde do Norte Alentejano, EPE","[39.3003425, -7.4263845]",2029,68.8,1396,Alentejo,2020,2
2020-02,"Centro Hospitalar Tondela-Viseu, EPE","[40.516364, -8.0827433]",10245,45.6,4674,Central,2020,2
2020-02,"Centro Hospitalar Médio Tejo, EPE","[39.478072, -8.5404429]",3611,78.6,2838,Lisbon and Tagus Valley,2020,2
2020-02,"Hospital de Loures, PPP","[38.821455, -9.176296]",7560,67.3,5086,Lisbon and Tagus Valley,2020,2
2020-02,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","[41.1094138, -8.5972617]",6967,82.2,5724,Northern,2020,2
2020-02,"Hospital da Senhora da Oliveira, Guimarães, EPE","[41.4387173, -8.3086907]",6735,77.7,5232,Northern,2020,2
2020-02,"Hospital Santa Maria Maior, EPE","[41.5324234, -8.6171561]",1299,99.2,1289,Northern,2020,2
2020-02,"Unidade Local de Saúde do Nordeste, EPE","[41.8056532, -6.7888197]",1690,83.4,1409,Northern,2020,2
2020-03,"Unidade Local de Saúde do Baixo Alentejo, EPE","[38.014123, -7.8721227]",1217,84.0,1022,Alentejo,2020,3
2020-03,"Unidade Local de Saúde de Castelo Branco, EPE","[39.8212263, -7.4981271]",1105,89.0,983,Central,2020,3
2020-03,"Centro Hospitalar Médio Tejo, EPE","[39.478072, -8.5404429]",3569,75.7,2702,Lisbon and Tagus Valley,2020,3
2020-03,"Hospital Distrital de Santarém, EPE","[39.2410946, -8.6937515]",4317,62.5,2698,Lisbon and Tagus Valley,2020,3
2020-03,"Hospital Garcia de Orta, EPE","[38.6658713, -9.1822554]",10236,48.7,4986,Lisbon and Tagus Valley,2020,3
2020-03,"Instituto Português Oncologia de Lisboa, EPE","[38.7396768, -9.1634516]",1954,52.4,1024,Lisbon and Tagus Valley,2020,3
2020-03,"Centro Hospitalar Entre Douro e Vouga, EPE","[40.9293884, -8.5458794]",6313,81.5,5145,Northern,2020,3
2020-03,"Centro Hospitalar Tâmega e Sousa, EPE","[41.2494561, -8.264901]",5096,86.2,4392,Northern,2020,3
2020-04,"Unidade Local de Saúde do Litoral Alentejano, EPE","[38.0162314, -8.6956768]",1676,65.0,1089,Alentejo,2020,4
2020-04,"Centro Hospitalar Tondela-Viseu, EPE","[40.516364, -8.0827433]",10829,36.9,3998,Central,2020,4
2020-04,"Centro Hospitalar de Lisboa Ocidental, EPE","[38.708454, -9.216985]",5692,46.9,2671,Lisbon and Tagus Valley,2020,4
2020-04,"Hospital de Vila Franca de Xira, PPP","[38.977235, -8.984506]",5026,61.0,3064,Lisbon and Tagus Valley,2020,4
2020-04,"Hospital Distrital de Santarém, EPE","[39.2410946, -8.6937515]",4357,55.8,2431,Lisbon and Tagus Valley,2020,4
2020-04,"Centro Hospitalar do Porto, EPE","[41.1472498, -8.6172617]",8854,72.0,6377,Northern,2020,4
2020-04,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","[41.3031784, -7.7515252]",4231,70.7,2991,Northern,2020,4
2020-04,"Hospital de Braga, EPE","[41.56785, -8.398982]",19708,50.0,9851,Northern,2020,4
2020-05,"Centro Hospitalar Universitário do Algarve,EPE","[37.0238973, -7.9281554]",9016,46.8,4216,Algarve,2020,5
2020-05,"Centro Hospitalar do Oeste, EPE","[39.4054629, -9.1258493]",2557,66.6,1704,Lisbon and Tagus Valley,2020,5
2020-05,"Hospital de Cascais, PPP","[38.729006, -9.418267]",2288,65.2,1492,Lisbon and Tagus Valley,2020,5
2020-05,"Hospital de Loures, PPP","[38.821455, -9.176296]",7573,52.8,3998,Lisbon and Tagus Valley,2020,5
2020-05,"Centro Hospitalar de São João, EPE","[41.1831056, -8.6010558]",10536,71.8,7566,Northern,2020,5
2020-05,"Centro Hospitalar do Médio Ave, EPE","[41.3423984, -8.4802503]",2416,87.2,2107,Northern,2020,5
2020-05,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","[41.1094138, -8.5972617]",6828,72.7,4963,Northern,2020,5
2020-05,"Unidade Local de Saúde do Nordeste, EPE","[41.8056532, -6.7888197]",1338,72.9,976,Northern,2020,5
2020-06,"Unidade Local de Saúde do Norte Alentejano, EPE","[39.3003425, -7.4263845]",1819,61.2,1114,Alentejo,2020,6
2020-06,"Centro Hospitalar de Lisboa Central, EPE","[38.7166948, -9.1371248]",15147,41.3,6263,Lisbon and Tagus Valley,2020,6
2020-06,"Centro Hospitalar Lisboa Norte, EPE","[38.7500861, -9.1616116]",9394,46.2,4339,Lisbon and Tagus Valley,2020,6
2020-06,"Unidade Local de Saúde do Alto Minho, EPE","[41.7056054, -8.8252713]",4586,87.9,4032,Northern,2020,6
2020-07,"Unidade Local de Saúde de Castelo Branco, EPE","[39.8212263, -7.4981271]",927,76.9,713,Central,2020,7
2020-07,"Centro Hospitalar de Lisboa Ocidental, EPE","[38.708454, -9.216985]",5494,39.8,2189,Lisbon and Tagus Valley,2020,7
2020-07,"Centro Hospitalar Tâmega e Sousa, EPE","[41.2494561, -8.264901]",3829,81.3,3114,Northern,2020,7
2020-07,"Unidade Local de Saúde do Alto Minho, EPE","[41.7056054, -8.8252713]",4450,86.6,3853,Northern,2020,7
2020-08,"Unidade Local de Saúde do Baixo Alentejo, EPE","[38.014123, -7.8721227]",981,58.2,571,Alentejo,2020,8
2020-08,"Centro Hospitalar e Universitário de Coimbra, EPE","[40.2191523, -8.4098211]",17570,35.2,6181,Central,2020,8
2020-08,"Centro Hospitalar Tondela-Viseu, EPE","[40.516364, -8.0827433]",11224,26.8,3007,Central,2020,8
2020-08,"Hospital Distrital da Figueira da Foz, EPE","[40.117897, -8.8586755]",1694,92.4,1565,Central,2020,8
2020-08,"Unidade Local de Saúde da Guarda, EPE","[40.5309916, -7.2734793]",1829,29.9,546,Central,2020,8
2020-08,"Centro Hospitalar de Lisboa Central, EPE","[38.7166948, -9.1371248]",14910,35.5,5293,Lisbon and Tagus Valley,2020,8
2020-08,"Hospital Garcia de Orta, EPE","[38.6658713, -9.1822554]",10124,31.1,3153,Lisbon and Tagus Valley,2020,8
2020-08,"Instituto Português Oncologia de Lisboa, EPE","[38.7396768, -9.1634516]",1728,48.7,841,Lisbon and Tagus Valley,2020,8
2020-08,"Unidade Local de Saúde de Matosinhos, EPE","[41.1794456, -8.6745115]",4596,54.4,2499,Northern,2020,8
2020-09,"Centro Hospitalar de Leiria, EPE","[39.7414812, -8.7982706]",6781,70.3,4768,Central,2020,9
2020-09,"Unidade Local de Saúde de Castelo Branco, EPE","[39.8212263, -7.4981271]",929,75.2,699,Central,2020,9
2020-09,"Centro Hospitalar Lisboa Norte, EPE","[38.7500861, -9.1616116]",8906,41.2,3667,Lisbon and Tagus Valley,2020,9
2020-09,"Hospital de Cascais, PPP","[38.729006, -9.418267]",1652,71.9,1187,Lisbon and Tagus Valley,2020,9
2020-09,"Hospital de Loures, PPP","[38.821455, -9.176296]",7444,34.0,2531,Lisbon and Tagus Valley,2020,9
2020-09,"Hospital de Vila Franca de Xira, PPP","[38.977235, -8.984506]",4330,53.0,2296,Lisbon and Tagus Valley,2020,9
2020-09,"Hospital da Senhora da Oliveira, Guimarães, EPE","[41.4387173, -8.3086907]",3736,73.6,2750,Northern,2020,9
2020-09,"Unidade Local de Saúde de Matosinhos, EPE","[41.1794456, -8.6745115]",4071,60.2,2452,Northern,2020,9
2020-10,"Centro Hospitalar Universitário do Algarve,EPE","[37.0238973, -7.9281554]",8948,36.9,3302,Algarve,2020,10
2020-10,"Centro Hospitalar do Baixo Vouga, EPE","[40.6362453, -8.6543716]",2515,90.1,2267,Central,2020,10
2020-10,"Centro Hospitalar e Universitário de Coimbra, EPE","[40.2191523, -8.4098211]",16061,39.9,6411,Central,2020,10
2020-10,"Centro Hospitalar de Setúbal, EPE","[38.5283754, -8.8818638]",7179,41.4,2974,Lisbon and Tagus Valley,2020,10
2020-10,"Hospital de Vila Franca de Xira, PPP","[38.977235, -8.984506]",4507,59.4,2676,Lisbon and Tagus Valley,2020,10
2020-10,"Hospital da Senhora da Oliveira, Guimarães, EPE","[41.4387173, -8.3086907]",3620,87.9,3183,Northern,2020,10
2020-11,"Unidade Local de Saúde do Norte Alentejano, EPE","[39.3003425, -7.4263845]",1789,60.7,1086,Alentejo,2020,11
2020-11,"Centro Hospitalar de Leiria, EPE","[39.7414812, -8.7982706]",6872,86.0,5912,Central,2020,11
2020-11,"Centro Hospitalar do Oeste, EPE","[39.4054629, -9.1258493]",1848,70.2,1298,Lisbon and Tagus Valley,2020,11
2020-11,"Hospital Distrital de Santarém, EPE","[39.2410946, -8.6937515]",4335,48.4,2100,Lisbon and Tagus Valley,2020,11
2020-11,"Hospital Garcia de Orta, EPE","[38.6658713, -9.1822554]",8930,36.0,3214,Lisbon and Tagus Valley,2020,11
2020-11,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","[41.3828711, -8.7589945]",695,99.9,694,Northern,2020,11
2020-11,"Unidade Local de Saúde do Nordeste, EPE","[41.8056532, -6.7888197]",1569,82.7,1298,Northern,2020,11
2020-12,"Hospital Espírito Santo de Évora, EPE","[38.5684861, -7.9032848]",2724,70.8,1928,Alentejo,2020,12
2020-12,"Unidade Local de Saúde do Norte Alentejano, EPE","[39.3003425, -7.4263845]",1453,75.4,1096,Alentejo,2020,12
2020-12,"Hospital Distrital da Figueira da Foz, EPE","[40.117897, -8.8586755]",1621,97.5,1581,Central,2020,12
2020-12,"Unidade Local de Saúde da Guarda, EPE","[40.5309916, -7.2734793]",1965,45.6,896,Central,2020,12
2020-12,"Unidade Local de Saúde de Castelo Branco, EPE","[39.8212263, -7.4981271]",752,91.1,685,Central,2020,12
2020-12,"Hospital de Loures, PPP","[38.821455, -9.176296]",7755,46.5,3609,Lisbon and Tagus Valley,2020,12
2020-12,"Hospital de Vila Franca de Xira, PPP","[38.977235, -8.984506]",4531,62.8,2844,Lisbon and Tagus Valley,2020,12
2020-12,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","[41.3828711, -8.7589945]",687,99.9,686,Northern,2020,12
2020-12,"Hospital de Braga, EPE","[41.56785, -8.398982]",15728,50.1,7873,Northern,2020,12
2021-01,"Unidade Local de Saúde do Norte Alentejano, EPE","[39.3003425, -7.4263845]",1781,61.5,1096,Alentejo,2021,1
2021-01,"Centro Hospitalar de Leiria, EPE","[39.7414812, -8.7982706]",7029,83.5,5870,Central,2021,1
2021-01,"Unidade Local de Saúde da Guarda, EPE","[40.5309916, -7.2734793]",1910,42.5,811,Central,2021,1
2021-01,"Centro Hospitalar de Lisboa Central, EPE","[38.7166948, -9.1371248]",14519,43.3,6284,Lisbon and Tagus Valley,2021,1
2021-01,"Centro Hospitalar de Setúbal, EPE","[38.5283754, -8.8818638]",7580,45.6,3454,Lisbon and Tagus Valley,2021,1
2021-01,"Hospital Garcia de Orta, EPE","[38.6658713, -9.1822554]",9301,40.9,3801,Lisbon and Tagus Valley,2021,1
2021-01,"Centro Hospitalar do Médio Ave, EPE","[41.3423984, -8.4802503]",2227,87.1,1940,Northern,2021,1
2021-01,"Centro Hospitalar Tâmega e Sousa, EPE","[41.2494561, -8.264901]",4159,84.1,3497,Northern,2021,1
2021-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","[41.1094138, -8.5972617]",5947,85.3,5075,Northern,2021,1
2021-02,"Unidade Local de Saúde do Baixo Alentejo, EPE","[38.014123, -7.8721227]",1160,81.4,944,Alentejo,2021,2
2021-02,"Unidade Local de Saúde da Guarda, EPE","[40.5309916, -7.2734793]",1778,39.3,698,Central,2021,2
2021-02,"Centro Hospitalar do Oeste, EPE","[39.4054629, -9.1258493]",2261,75.7,1711,Lisbon and Tagus Valley,2021,2
2021-02,"Hospital de Cascais, PPP","[38.729006, -9.418267]",1546,85.6,1324,Lisbon and Tagus Valley,2021,2
2021-02,"Hospital Garcia de Orta, EPE","[38.6658713, -9.1822554]",9193,40.5,3724,Lisbon and Tagus Valley,2021,2
2021-02,"Instituto Português Oncologia de Lisboa, EPE","[38.7396768, -9.1634516]",1499,51.6,773,Lisbon and Tagus Valley,2021,2
2021-02,"Hospital da Senhora da Oliveira, Guimarães, EPE","[41.4387173, -8.3086907]",4247,90.6,3848,Northern,2021,2
2021-02,"Unidade Local de Saúde do Nordeste, EPE","[41.8056532, -6.7888197]",1860,82.4,1533,Northern,2021,2
2021-03,"Hospital Espírito Santo de Évora, EPE","[38.5684861, -7.9032848]",2723,73.3,1997,Alentejo,2021,3
2021-03,"Centro Hospitalar Universitário do Algarve,EPE","[37.0238973, -7.9281554]",9739,42.2,4110,Algarve,2021,3
2021-03,"Centro Hospitalar Tondela-Viseu, EPE","[40.516364, -8.0827433]",9724,44.2,4296,Central,2021,3
